,FILENAME,WORKLOG
3010,HistoriaJDE_OT_3168801.txt,"FALLA TCDF FUGA       06/07/2016    Se realiza la verificación de los equipos profibus de la estación hidráulica del TCDF, se encuentran que a pesar de la magnitud de agua que ingresa estos equipos siendo de un IP alto están en buen estado, se inicia la conexión provisional para estos equipos verificarlos con una LINKIN provisional.    Adema se realiza la verificación de los sensores de posición angular de la compuerta radial del TCDF, se encuentran en buen estado, se procede a interrumpir el cableado de estos sensores hacia el tablero siniestrado TCDF para colocar una indicación remota para maniobras locales del personal mecánico el cual intentara parar la fuga.      Realizado por Wtobonl    06/07/2016    Se realiza la instalación de una estación profibus provisional para la verificación y visualización de los instrumentos profibus de la estación hidráulica en el TCDF, además de instalar cableado provisional para estas medidas y las indicaciones de posición de la compuerta radial, la cual el personal mecánico moverá para disminuir la fuga.    Realizado por Wtobonl    07/07/2016    Se realizan pruebas con el equipo mecánico de todas la medidas provisionales instaladas de la compuerta TCDF las cuales son provisionales para los movimientos a realizar, se ajustan las indicaciones de posición de la compuerta radial TCDF con un transductor lineal 4 a 20 mAmp y poder verificar la medida de posición a medida que esta se mueve de manera local con el control provisional instalado por el grupo eléctrico de la central.      Realizado por Wtobonl    15/07/2016    Después de controlada la fuga por el personal mecánico en las compuertas del TCDF se inicia con la inspección de los elementos dañados y el retiro de los equipos en los sistemas de control de 480 Vac, 220Vac, TUP07 y caudal ecológico estos equipos como PLC, Fuentes, Relés, IHM y demás equipos electrónicos están en mal estado con humedad y algunos mojados.  Los equipos del tablero TCDF control de compuerta desaparecieron con el tablero a consecuencia del chorro continuo en esta tablero el cual desmembró todas sus partes al pasar de los días, solo se recupera el RACK del PLC y una IHM ambos inundados por el agua.    Realizado por Wtobonl      18/07/2016    Se inicia con el secado del cableado y borneras en el tablero TUPS07 el cual sufrió al parecer de solo humedad, además se trata de secar los bornes del tablero del caudal ecológico los cuales están llenos de agua y humedad, además se verifican los instrumentos de la estación hidráulica del caudal la cual se encontraba sumergida, los instrumentos se secan y verifican pero presentan problemas, el personal eléctrico retirara los motores para realizar labores de secado y verificar si se pueden rescatar su medida de aislamiento.    Realizado por Wtobonl      19/07/2016    Se ingresan los elementos rescatados en los sistemas de control de 480 Vac, 220Vac, TUP07 y caudal ecológico estos se llevan al cuarto caliente y después de dos días se realizan labores de limpieza y verificación de humedad.   En la inspección realizada se detectan todos con humedad y corrosión que impregnan los circuitos impresos y contactos, solo se rescata el control tipo TM del proceso TUPS.      Realizado por Wtobonl      27/07/2016    Se inicia labores de ingeniería y control para poder rescatar de manera local la acción del caudal ecológico debido a que los equipos de control se dan por perdida total después de tratar de rescatarlos y las labores de inspección y mantenimiento,  los sensores de posición de la válvula están por verificar y los instrumentos de presión e integrar estos en un control provisional local o integrado en los controladores de la mini central para poder abrir y cerrar el caudal de manera local y evitar sanciones por falta del caudal ecológico. Se inicia con la ingeniería y logística para esta acción de recuperar parcial o temporal el control del caudal ecológico.    Realizado por Wtobonl    TERMINADA CERRAR       "
3011,HistoriaJDE_OT_3174068.txt,"MANTENIMIENTO PREVENTIVO TRIMESTRAL MOTOR BOMBA 2 REGULADOR HIDRAULICO UNIDAD 2 GUADALUPE 3        JULIO 13 DE 2016.  Se realiza mantenimiento general al tablero de control, se realiza pruebas elctricas al motor y limpieza general, sin ninguna novedad  Realizó: Juan David Gutierrez - Luis Botero.  Programó: William Lopera."
3012,HistoriaJDE_OT_3174070.txt,"MANTENIMIENTO PREVENTIVO TRIMESTRAL SERVICIOS AUXILIARES 440 VAC UNIDAD 2 GUADALUPE 3      JULIO 13 DE 2016.  Se realiza mantenimiento general al tablero de control y distribución de potencia, verificacion del cableado y grupos de bornera, sin ninguna novedad  Programó: William Lopera.  "
3013,HistoriaJDE_OT_3175487.txt,Reporte No Disponible
3014,HistoriaJDE_OT_3179004.txt,"18 DE JULIO DE 2016    Referente a la unidad # 3  Se genera paro rápido en la unidad con 135 MW a las 00:06, se presentan fallas en la estación hidráulica. Se evidencia que las bombas se paran, se revisa la estación y se encuentra que el instrumento de nivel presenta fallas (FAFNIR) este instrumento manda parar las bombas continuamente, el cual queda pendiente para revisar. Se le ajusta aceite al tanque sumidero y se sincroniza nuevamente con 135 MW.     Este evento genera una desviacion de 175 MW aproximadamente. "
3015,HistoriaJDE_OT_3180316.txt,"19/07/2016    SE INTERVIENE EL VARIADOR DE FRECUENCIA DEL MOTOR DEL FILTRO 1, PARA QUE ESTE ARRANQUE REMOTAMENTE Y ASI PODER INCLUIRLO EN LA SECUENCIA DE ARRANQUE DE LAS MAQUINAS DE G4     JUAN ALBERTO CAICEDO HENAO"
3016,HistoriaJDE_OT_3180317.txt,"19/07/2016    SE INTERVIENE EL VARIADOR DE FRECUENCIA DEL MOTOR DEL FILTRO 2, PARA QUE ESTE ARRANQUE REMOTAMENTE Y ASI PODER INCLUIRLO EN LA SECUENCIA DE ARRANQUE DE LAS MAQUINAS DE G4     JUAN ALBERTO CAICEDO HENAO"
3017,HistoriaJDE_OT_3180405.txt,"  19 DEL 2016 / MARIO ZAPATA - GUSTAVO QUINTANA    La motobomba 1 del regulador de la unidad 1 de Troneras, no está subiendo el nivel del aceite.      Motobomba 1 Regulador 1 Troneras: OT: 3180405    Se calibra válvula de intermitencia quedando su chequeo entre  21.5  a 24.1 Bar, además se adicionan 50 litros de aceiten al tanque sumidero  quedando su nivel en la posición normal de la mirilla.  Informo: Sergio Ramírez  Realizo: personal mantenimiento 2 mecánicos."
3018,HistoriaJDE_OT_3180590.txt,2016/07/19. CARLOS SANCHEZ.  SE GENERA ESTA OT PARA REALIZAR MANTENIMIENTO PREVENTIVO A LAS PARTES DEL REGULADOR ELECTRONICO  DE ESTA UNIDAD.  
3019,HistoriaJDE_OT_3183024.txt,2016/07/20. CARLOS SANCHEZ.    SE GENERA ESTA OT PARA REALIZAR EL CAMBIO DEL TRANSMISOR DE TEMPERATURA EN LA MEDIDA DE TEMPERATURA 3 DE ACEITE POR PRESENTAR FALLAS DE FUNCIONAMIENTO.
3020,HistoriaJDE_OT_3183507.txt,"20/07/2016. MAURICIO RUIZ.    PARO RAPIDO POR DISCREPANCIA MEDIDA TEMPERATURA SELLO RTD 1 Y 2      20/07/2016    Se realiza verificación de este evento en el sistema SCADA, se ajustan los lazos de control en el regulador de velocidad, debido a las fallas encontradas de falla Pickup, además se verifican los lazos de control aun después de estos ajustes sale de nuevo la unidad se verifican en los procesos las posibles fallas y se encuentra falla en el sello por discrepancia se verifica en el sistema y se encuentra mal configurado el año de este sistema (2014) por esta razón no se observaba el disparo en el sistema SCADA al salir este con el año 2014, se encuentra falla en la RTD1 del sello se cambia este módulo y se corrige la fecha y año de este sistema.    Se solicita redespacho para realizar pruebas y luego normalizar la unidad.            Recomendación para estos sistemas verificar el año de estos procesos cuando se realicen rondas de operación      Realizado por Wtobonl     Terminada Cerrar      "
3021,HistoriaJDE_OT_3183816.txt,Reporte No Disponible
3022,HistoriaJDE_OT_3184740.txt,"OT: 3184740  22/07/2016  PROGRAMADOR: CARLOS OSPINA  LA BOMBA DE REFRIGERACION #1 PRESENTA BAJA PRESION (1.2BAR) EN EL INSTRUMENTO DE MEDICION, A LA SALIDA DE LA BOMBA. SE DESMONTA BOMBA Y SE REALIZA LIMPIEZA EN LA GRANADA A LA SUCCION, LA CUAL SE ENCUENTRA OBSTRUIDA, SE INSTALA BOMBA Y SE PONE EN FUNCIONAMIENTO Y SE COMPRUEBA LA PRESION A LA SALIDA DE LA BOMBA QUEDANDO EN 1.7 BAR.     INFORMO: CARLOS OSPINA"
3023,HistoriaJDE_OT_3187216.txt,Reporte No Disponible
3024,HistoriaJDE_OT_3192882.txt,"2016/07/21 CARLOS SANCHEZ.    SE GENERA ESTA OT PARA REALIZAR LABORES DE MANTENIMIETNO EQUIPOS ELECTRONICOS EN TABLERO DE ALUMBRADO       26/07/2016    Se realiza verificacion del control en tablerode control iluminacion y tomas,  se verifica el conexionado de control y comunicaciones encontrandose que este sistema no tiene monitoreo remoto desde el scada, se realiza mantenimiento al control e IHM    Ralizad por Wtobonl    terminada Cerrar"
3025,HistoriaJDE_OT_3192887.txt,"2016/07/21 WALTER TOBON.    SE GENERA ESTA OT PARA REALIZAR LABORES DE MANTENIMIETNO EQUIPOS ELECTRONICOS EN TABLERO DE ALUMBRADO       26/07/2016    Se realiza verificacion del control en tablerode control iluminacion y tomas,  se verifica el conexionado de control y comunicaciones encontrandose que este sistema no tiene monitoreo remoto desde el scada, se realiza mantenimiento al control e IHM        Ralizado por Wtobonl    terminada Cerrar"
3026,HistoriaJDE_OT_3192889.txt,"2016/07/21 WALTER TOBON.    SE GENERA ESTA OT PARA REALIZAR LABORES DE MANTENIMIETNO EQUIPOS ELECTRONICOS EN TABLERO DE ALUMBRADO       26/07/2016    Se realiza verificacion del control en tablerode control iluminacion y tomas,  se verifica el conexionado de control y comunicaciones encontrandose que este sistema no tiene monitoreo remoto desde el scada, se realiza mantenimiento al control e IHM        Ralizado por Wtobonl    terminada Cerrar"
3027,HistoriaJDE_OT_3192895.txt,"2016/07/21 WALTER TOBON.    SE GENERA ESTA OT PARA REALIZAR LABORES DE MANTENIMIETNO EQUIPOS ELECTRONICOS EN TABLERO DE ALUMBRADO       26/07/2016    Se realiza verificacion del control en tablerode control iluminacion y tomas,  se verifica el conexionado de control y comunicaciones encontrandose que este sistema no tiene monitoreo remoto desde el scada, se realiza mantenimiento al control e IHM        Ralizado por Wtobonl    terminada Cerrar"
3028,HistoriaJDE_OT_3192896.txt,"2016/07/21 WALTER TOBON.    SE GENERA ESTA OT PARA REALIZAR LABORES DE MANTENIMIETNO EQUIPOS ELECTRONICOS EN TABLERO DE ALUMBRADO       26/07/2016    Se realiza verificacion del control en tablerode control iluminacion y tomas,  se verifica el conexionado de control y comunicaciones encontrandose que este sistema no tiene monitoreo remoto desde el scada, se realiza mantenimiento al control e IHM        Ralizado por Wtobonl    terminada Cerrar"
3029,HistoriaJDE_OT_3192897.txt,"PREVENTIVO ELECTRICO NEUTRO TIERRA UNIDAD GENERACION GUADALUPE 3.      Agosto 03 DE 2016.  Se realizó el mantenimiento según instructivo GCG3E0005, sin ninguna novedad.  Programó: William Lopera"
3030,HistoriaJDE_OT_3192903.txt,"MANTENIMIENTO INSTRUMENTACION COJINETE SUPERIOR UNIDADES 3 A 6 GUADALUPE 3    SE REALIZO MANTENIMIENTO SEGÚN ORDEN DE TRABAJO, NO SE ENCONTRÓ NOVEDADES.  EL NIVEL DE ACEITE SE ENCONTRÓ EN 218.  MM EL NIVEL PATRÓN ES DE 223  MM.  VIBRACIONES:CIL:8.38VDC                            CIP:9.61 VDC                              KPH:7.95VDC    REALIZO: GRUPO DE ELECTRONICA  "
3031,HistoriaJDE_OT_3192904.txt,PREVENTIVO MECANICO COJINETE INFERIOR GUADALUPE 3        Se realizó según instructivo  El nivel de cojinete se encontró en 217mm en el instrumento digital y en la mirilla en el punto de nivel normal
3032,HistoriaJDE_OT_3192916.txt,"PREVENTIVO MECANICO VALVULA ADMISION UNIDAD GENERACION GUADALUPE 3    Se realizó según instructivo.  El accionamiento de la válvula de By Pass presentó falla al cerrar debido al desembrague entre el piñón de la volante y el piñón del vástago, se desmonta el mecanismo y se corrige la falla mediante ajuste del mecanismo (tuerca y cuña flojos)                             "
3033,HistoriaJDE_OT_3192926.txt,"3AE: REALIZAR PRUEBAS ELECTRICAS.    CON ESTA OT SE INTERVENDRÁ EL TRANSFORMADOR DE POTENCIA N° ___  DE GUADALUPE 3      SE REALIZARAN LAS SIGUIENTES PRUEBAS, SEGÚN EL INSTRUCTIVO RESPECTIVO:    PRUEBA INSTRUCTIVO FACTOR DE POTENCIA (AISLAMIENTO Y BUJES) GANTE0010 RELACIÓN DE TRANSFORMACIÓN CORRIENTE DE EXCITACIÓN REACTANCIA DE DISPERSIÓN RESISTENCIA DE AISLAMIENTO GANTE0009 RESISTENCIA OHMICA GANTE0019     FALTAN LOS INSTRUCTIVOS DE MANTENIMIENTO DE :   * RELACIÓN DE TRANSFORMACIÓN  * CORRIENTE DE EXCITACIÓN  * REACTANCIA DE DISPERSIÓN    "
3034,HistoriaJDE_OT_3192933.txt,"ASEO GENERAL Y LIMPIEZA PLANTAS DE GENERACION    AGOSTO 07/2016: DIEGO RUIZ.    ESTAS LABORES DE MANTENIMIENTO DE ASEO, SE EJECUNTAN POR MEDIO DEL CONTRATO  CT-2014- 0020082-R1.    INTERVENTOR POR EPM: GILDARDO GUISAO        ASEO Y LIMPIEZA PLANTAS DE GENERACION  CM TRONERAS - SUBESTACION SALTO- GPEII- GPE IV.      NOTA: SE DEBE UTILIZAR UNIFORME, CASCO, GAFAS, BOTAS, GUANTES Y DEMAS ELEMENTOS DE PROTECCION PERSONAL QUE SE REQUIERA PARA REALIZAR EL TRABAJO SEGUN LAS NORMAS DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL.    7. NORMAS DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL:  - ASEGURARSE DEL USO DEL EQUIPO BASICO PARA  LA PROTECCIÓN DEL PERSONAL, SEGUN    LA ESPECIALIDAD Y LA ACTIVIDAD A REALIZAR, ADEMAS DE UTILIZAR LA DOTACIÓN SU-    MINISTRADA POR LA EMPRESA.  - VERIFICAR QUE SE PUEDA ENTRAR CON SEGURIDAD A LAS ÁREAS DONDE SE ENCUENTRAN     LOS SITIOS DE TRABAJO  - COMUNICARLE AL PERSONAL DE OPERACIÓN  Y MANTENIMIENTO DEL INICIO      DE LOS TRABAJOS CUANDO SEA NECESARIO TRABAJOS EN ALTURA REQUIEREN AUTORIZACION PREVIA Y EL USO OBLIGATORIO DE ELEMENTOS DE SEGURIDAD. VER MCPS  - VERIFICAR EL BUEN ESTADO DE LA HERRAMIENTA A UTILIZAR  . 8. NORMA AMBIENTAL: 8.1 MANEJO INTEGRAL DE RESIDUOS  - RECUERDE QUE LA CULTURA DEL MANEJO DE RESIDUOS  ES RESPONSABILIDAD DE TODOS,     HAGA BUEN USO DE LAS CANECAS Y DE LA INFORMACION RESPECTIVA VERIFIQUE LA.    DISPOSICION FINAL DE LOS RESIDUOS ESPECIALES  -- ESTOPA Y LIENCILLO IMPREGNADOS DE SUSTANCIAS QUIMICAS (ACEITE INDUSTRIALES      Y AUTOMOTRICES, LIMPIADORES DIELECTRICOS Y DESENGRASANTES)  -- RESIDUOS ALTAMENTE CONTAMINATES DE REPUESTOS Y MATERIALES DETERIORADOS       (BATERIAS, BALASTOS,BATERIAS, LAMPARAS FLUORECENTES ETC.)  -- SUSTANCIAS QUIMICAS (ACEITES LUBRICANTES INDUSTRIALES Y AUTOMOTRICES, LIM-      PIADORES DIELECTRICOS Y DESENGRASANTES)  -- RECIPIENTES DE SUSTANCIAS QUIMICAS ERMETICAS Y ABIERTAS (ACEITE INDUSTRIA-      LES, AUTOMOTRICES Y LIMPIADORES DIELECTRICOS Y DESENGRASANTES), EN SUS     CANECAS RESPECTIVAS Y APARTADAS DE LLAMAS O ALTAS TEMPERATURAS.  . 8.2 MANEJO DE SUSTANCIAS QUIMICAS  - SI USTED VA A MANIPULAR SUSTANCIAS QUIMICAS EN SU MANTENIMIENTO, POR SU    SEGURIDAD CONSULTE LA HOJA DE SEGURIDAD DEL AGENTE QUIMICO A MANIPULAR. . NOTA: DE SER NECESARIO PROFUNDIZAR EN ALGUNO DE LOS TEMAS RELACIONADOS REFIERASE A L MANUAL CORPORATIVO DE PROCEDIMIENTOS DE SEGURIDAD- MCPS ESTE MANUAL ADEMÁS DE PRESENTAR LOS PROCEDIMIENTOS GENERALES DE SEGURIDAD ASOCIADOS A LOS DIFERENTES PROCESOS E INSTALACIONES, DEDICA UN CAPÍTULO A CADA TAREA CONSIDERADA DE ALTO RIESGO POR LAS CONDICIONES ESPECIALES A LAS QUE SE EXPONEN LOS TRABAJADORES EN LA  REALIZACIÓN DE LAS MISMAS, SIENDO ACOMPAÑADOS ESTOS ÚLTIMOS POR UN SISTEMA DE PERMISOS. "
3035,HistoriaJDE_OT_3192938.txt,"PREVENTIVO INSTRUMENTACION COJINETE INFERIOR UNIDAD GENERACION GUADALUPE 4    04-08-2016  PROGRAMO JOSE MONTOYA  Se realiza inspección visual a la instrumentación del cojinete inferior, se revisan sensores de vibración sin ninguna novedad, quedan calibrados así: CIPL 8.75VDC y el CIPR 8.66VDC.     Nivel de aceite se encontró en 493.7mm, referenciado con el visor análogo: el nivel patrón es 500mm.     SE INYECTAN LAS SEÑALES    COJ INFERIOR °C PATRÓN °C METAL1 METAL 3 40 40,0 40.1 60 60,0 60.1 80 80.1 80.2 ALARMA  65.1 65.1 DISPARO  70.1 70.1     Se inyecto señal con el calibrador de procesos para comprobar  alarma y disparo de las RTD, según formato de inyección de señales, que se encuentra almacenado en la siguiente ruta:  \\epm-dc05\2000\2680 A  Guadalupe\MANTENIMIENTO\4-Mantto Electrónico\01-General electrónico\16 FORMATOS MTTO PREVENTIVOS\MTTO UNIDADES GPEPORCE\2016\TRIMESTRALES G4-2016"
3036,HistoriaJDE_OT_3192939.txt,MANTENIMIENTO COJINETE INFERIOR UNIDAD GENERACION GUADALUPE 4        Programador: Camilo Montagut - 11/08/2016  Se realiza limpieza al recinto y se inspecciona la tubería en busca de fugas. Se verifica que el cojinete está en nivel patrón.    Ejecuta: equipo mantenimiento mecánico UOG
3037,HistoriaJDE_OT_3192945.txt,"XE: REVISION, MEDIR Y LIMPIAR ANILLOS ROZANTES        AGOSTO 04/2016  SE REVISAN ESCOBILLAS Y SE MIDEN, EL DESGASTE, EN UNA PRIMERA MEDIDA DEL AISLAMIENTO ANTES DE LIMPIAR SE OBSERVA QUE LA TENSION SOLO SUBE HASTA 100 VDC, SE HACE UNA INSEPECCION PARA VERIFICAR Y SE OBSERVA EL RECINTO RELATIVAMENTE LIMPIO, SE OBSERVA QUE EL  GRAFITO SE QUEDO RETENIDO EN LA CUNA DE LA ESCOBILLA Y NO FUE ABOSRVIDO POR EL EQUIPO SE PASA UNA HOJA DE PAPEL POR EL ESPACIO QUE HAY ENTRE LA CUNA DE LA ESCOBIILA Y LOS ANILLOS PARA RETIRAR PEQUEÑOS CAMINOS DE GRAFITO QUE SE HABIAN HECHO, LUEGO DE ESTO SE NOTA QUE EL AISLAMIENTO DE INMEDIATO SUBE HASTA 2.23 GIGAS, Y ESTO HACE QUE NO SE HAGA NECESARIO LIMPIAR CON DIELECTRIC SE CORRIGEN DOS PUNTOS EN LAS ESCOBILLAS 2 Y 4      JUAN A. CAICEDO HENAO"
3038,HistoriaJDE_OT_3192958.txt,"PREVENTIVO CALEFACCION GENERADOR GUADALUPE 4        AGOSTO 04/2016  SE REALIZÓ EL MTTO PREVENTIVO SEGÚN EL INSTRUCTIVO, SE REVISAN LAS CONEXIONES  Y LAS BORNERAS, FUERON REALIZADAS LAS PRUEBAS ELÉCTRICAS A LA CALEFACCION SE TOMAN VALORES DE VOLATJE, CORRIENTES Y RESISTENCIAS QUEDA ASENTADO EN LA PLANILLA ANEXA,  ESTE VALOR DE RESISTENCIA ESTA ALTERADO CON RESPECTO AL CRITERIO DE ACEPTACION, DEBIDO A SULFATACION EN LOS BORNES, TAMBIEN SE VEN DETERIORADOS LOS CABLES SILICONADOS, SE HACE LIMPIEZA. SE ENCUENTRA TODO NORMAL Y OPERATIVO    JUAN A. CAICEDO HENAO"
3039,HistoriaJDE_OT_3193015.txt,"ESTA OT ES GENERADA POR EL PROGRAMA DE MP QUE REALIZARÁN LOS OPERADORES / MANTENEDORES DE PORCE2.    XE: REVISION Y APRIETE DE BORNERAS    Procedimiento aplicable a todas las borneras del tablero de control turbina en las tres unidades de la central Porce.  Consiste en revisar, reapretar y/o cambiar borneras defectuosas, en caso de ser necesario;  con el proposito de disminuir eventos indeseados por causa de cables flojos en las unidades de generacion.      --------------------------------------------------    2016/09/05  OT N°. 3193015  PROGRAMÓ: CRISTIAN A GÓMEZ EJECUTÓ: JAIRO TORRES - CAMILO CARDONA  SE REALIZÓ EL MANTENIMIENTO DE  ACUERDO AL INSTRUCTIVO GCP2E0009. SE REVISAN TABLEROS DE CONTROL DE UNIDAD, CONTROL TRAFO 13.2/ 480, TRAFO DE EXCITACIÓN, TIRISTORES E INTERRUPTOR DE CAMPO Y PRE EXCITACIÓN. SE HACE LIMPIEZA DE FILTROS SUNSISTEMA DE FLUJO DE AIRE, MANTENIMIENTO GENERAL ELECTRICO A LOS TABLEROS, REVISIÓN DE CABLEADO, SE APLICA LIMPIACONTACTOS Y REAPRETE DE TORNILLERIA. SE LIMPIAN VENTILADORES, SE LAVAN FILTROS DE AIRE, SE REVISAN SENSORES DE FLUJO DE AIRE (FUNCIONAMIENTO Y POSICIÓN OK) . NO SE ENCUANTRAN ANOMALIAS.   "
3040,HistoriaJDE_OT_3193024.txt,"AGOST 08/2016.      ASEO Y LIMPIEZA CAVERNA C/M PORCE 2      ACTIVIDADES: ASEO Y LIMPEZA DE LAS GALERIAS, PLANTAS Y DEMAS EDIFICACIONES DE PORCE II    ESTAS LABORES DE MANTENIMIENTO DE ASEO, SE EJECUNTAN POR MEDIO DEL CONTRATO  CT-. 2015-002565    INTERVENTOR POR EPM: HUGO SERNA        NOTA: SE DEBE UTILIZAR UNIFORME, CASCO, GAFAS, BOTAS, GUANTES Y DEMAS ELEMENTOS DE PROTECCION PERSONAL QUE SE REQUIERA PARA REALIZAR EL TRABAJO SEGUN LAS NORMAS DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL.    7. NORMAS DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL:  - ASEGURARSE DEL USO DEL EQUIPO BASICO PARA  LA PROTECCIÓN DEL PERSONAL, SEGUN    LA ESPECIALIDAD Y LA ACTIVIDAD A REALIZAR, ADEMAS DE UTILIZAR LA DOTACIÓN SU-    MINISTRADA POR LA EMPRESA.  - VERIFICAR QUE SE PUEDA ENTRAR CON SEGURIDAD A LAS ÁREAS DONDE SE ENCUENTRAN     LOS SITIOS DE TRABAJO  - COMUNICARLE AL PERSONAL DE OPERACIÓN  Y MANTENIMIENTO DEL INICIO      DE LOS TRABAJOS CUANDO SEA NECESARIO TRABAJOS EN ALTURA REQUIEREN AUTORIZACION PREVIA Y EL USO OBLIGATORIO DE ELEMENTOS DE SEGURIDAD. VER MCPS  - VERIFICAR EL BUEN ESTADO DE LA HERRAMIENTA A UTILIZAR  . 8. NORMA AMBIENTAL: 8.1 MANEJO INTEGRAL DE RESIDUOS  - RECUERDE QUE LA CULTURA DEL MANEJO DE RESIDUOS  ES RESPONSABILIDAD DE TODOS,     HAGA BUEN USO DE LAS CANECAS Y DE LA INFORMACION RESPECTIVA VERIFIQUE LA.    DISPOSICION FINAL DE LOS RESIDUOS ESPECIALES  -- ESTOPA Y LIENCILLO IMPREGNADOS DE SUSTANCIAS QUIMICAS (ACEITE INDUSTRIALES      Y AUTOMOTRICES, LIMPIADORES DIELECTRICOS Y DESENGRASANTES)  -- RESIDUOS ALTAMENTE CONTAMINATES DE REPUESTOS Y MATERIALES DETERIORADOS       (BATERIAS, BALASTOS,BATERIAS, LAMPARAS FLUORECENTES ETC.)  -- SUSTANCIAS QUIMICAS (ACEITES LUBRICANTES INDUSTRIALES Y AUTOMOTRICES, LIM-      PIADORES DIELECTRICOS Y DESENGRASANTES)  -- RECIPIENTES DE SUSTANCIAS QUIMICAS ERMETICAS Y ABIERTAS (ACEITE INDUSTRIA-      LES, AUTOMOTRICES Y LIMPIADORES DIELECTRICOS Y DESENGRASANTES), EN SUS     CANECAS RESPECTIVAS Y APARTADAS DE LLAMAS O ALTAS TEMPERATURAS.  . 8.2 MANEJO DE SUSTANCIAS QUIMICAS  - SI USTED VA A MANIPULAR SUSTANCIAS QUIMICAS EN SU MANTENIMIENTO, POR SU    SEGURIDAD CONSULTE LA HOJA DE SEGURIDAD DEL AGENTE QUIMICO A MANIPULAR. . NOTA: DE SER NECESARIO PROFUNDIZAR EN ALGUNO DE LOS TEMAS RELACIONADOS REFIERASE A L MANUAL CORPORATIVO DE PROCEDIMIENTOS DE SEGURIDAD- MCPS ESTE MANUAL ADEMÁS DE PRESENTAR LOS PROCEDIMIENTOS GENERALES DE SEGURIDAD ASOCIADOS A LOS DIFERENTES PROCESOS E INSTALACIONES, DEDICA UN CAPÍTULO A CADA TAREA CONSIDERADA DE ALTO RIESGO POR LAS CONDICIONES ESPECIALES A LAS QUE SE EXPONEN LOS TRABAJADORES EN LA  REALIZACIÓN DE LAS MISMAS, SIENDO ACOMPAÑADOS ESTOS ÚLTIMOS POR UN SISTEMA DE PERMISOS.   "
